text,label
for all his problems . . . The lady and the duke surprisingly manage to never become boring... Which proves that Rohmer still has a sense of his audience.,1
An uplifting insight into the revolutionary spirit and spirit of these artists and their times.,1
The film is saved from the sentimentality of cute children by an unfeigned warmth and a majestic sense of composition.,1
It's one of the best movies of the year.,1
An agile and pleasantly optimistic family distraction.,1
"Sorvino is delicious in the central role. She almost radiates enthusiasm, sensuality and a complicit spirit.",1
"Great performance, sleek cinematography, and a particle size feel help make Gangster No. 1 a cinematic experience worth pursuing.",1
""" Mr. . Deeds"" is a suitable summer entertainment that offers an escape without requiring much thought.",1
"It's an ambitious film, and as with all ambitious films, it has some problems. But overall, you're going to love this movie.",1
Chaiken deftly balances the rhythms in real time with the propulsive incident.,1
"It's an extraordinary film, especially because it's Japanese and yet it seems universal.",1
"In a summer overrun by alien-dominated films and CGI superheroes, it invigorates the spirit to see a feature film that focuses on people, a project in which the script and characters have influence.",1
A funny and touching film that is beautifully interpreted by a British cast that rivals that of Gosford Park.,1
"Beautifully crafted and engaging production that should attract a high-end audience hungry for quality and a nostalgic, twisted thread that will keep them guessing.",1
"A thoughtful and surprisingly moving portrait of a screwed up man who dared to play with powerful people, seen through the eyes of the idealistic kid who chooses to defend his ultimately lost cause.",1
"Daughter from Danang reveals that efforts to turn the page only open new wounds. He does not shy away from his troubling prognosis, namely that the legacy of war is a kind of perpetual pain.",1
"It's not an easy film. but he could be, by his art and his heart, a necessity.",1
"As impossible as it may seem, the heart of this film is even more enveloping than Monty's, if only because he accepts mean behavior and serious flaws as part of the human condition.",1
"Despite the predictable vs. . The theme of the child's coming of age, first class, natural acting and a look at ""real Americans"" make him a charmer.",1
"One of the most thoughtful films in recent memory about art, ethics, and the cost of moral compromise.",1
The film doesn't deliver on its initial promises with a discordant new-age tone creeping in the second half,1
"Blade II is as estrogen-free as the movies, so you might want to leave your date behind for this one, or it's going to make you feel like you owe it a lot.",1
"The message is that even the most unlikely can bind together to overcome all kinds of obstacles, whether they are of nature, man, or each other.",1
Many parents and their teen (or tween) could bond by watching an unforgettable walk. Just like young romantics might go out on a date.,1
"All in leather pants and augmented breasts, Hawn is hilarious as she tries to revive the fun libertine lost somewhere inside the conservative Sarandon holding a purse.",1
"Members manage to pronounce kok exactly as you think they would, giving the actors ample opportunity to use the term as often as possible. It's very sluggish and butthead, but still seems to elicit a laugh.",1
"While this sweet and moving melodrama delighted Luvvies, it is far too lighthearted and introspective to appeal to a wider audience than a niche one.",1
"Chicago offers plenty of colorful eye candy, including Gere showing him in his dancing shoes, sabotaging and singing along with the best of them.",1
"Overall, it is Mr. . . Kilmer's film, and it's his best performance since The Doors.",1
"Henry Bean's thoughtful screenplay does not provide easy answers, but offers a compelling inquiry into faith versus intellect",1
An intelligent and provocative drama that does the impossible: he slips into the skin of a man we only know as an evil and monstrous madman.,1
A documentary that is by turns fascinating and frustrating.,1
The film highlights the more obvious strength of the cartoon's elegance while neglecting its less visible writing strength.,1
"We've already seen it all in one form or another, but director Hoffman, with the invaluable help of Kevin Kline, makes us take a look at this latest reincarnation of the world's greatest teacher.",1
"While some viewers may not be able to handle so much ironic weirdness, those who do will have found a cult favorite to enjoy for a lifetime.",1
"A delightful surprise because despite all the drama behind the scenes, this is a movie that tells stories that work - is charming, moving, funny and looks professional.",1
does an impressive job of telling the complicated story of the war and complementing the context.,1
lacks inspiration from the original and has a bloated plot that stretches the time by about 10 minutes beyond a child's interest and an adult's patience. But it also has many things that made the charm of the first .,1
"The biggest adventure of the year, and Jackson's limited but enthusiastic adaptation made literature literal without killing its soul — a feat that any thoughtful person is bound to appreciate.",1
"It's pretty solid, not to mention the fact that it's well-edited, so it certainly doesn't feel like a film that goes beyond the two-and-a-half-year mark.",1
"is brimming with passion: for words, for its eccentric, accident-prone characters, and for the crazy things that make people live this crazy life.",1
"The Hours, a delicately chiselled film, is an impressive achievement despite a river of sadness that pours into each image.",1
dodges facts and imagination with such confidence that we feel like we're seeing something purer than reality.,1
"It is an unusual cinema, nourishing for reflection, as entertaining as it is instructive.",1
"With an expressive face reminiscent of Gong Li and a lively personality like Zhang Ziyi's, Dong highlights Happy's emotional heart.",1
"Nohe's documentary about the event is sympathetic without being gullible: it's not blind to silliness, but also captures moments of spontaneous creativity and authentic cooperative interaction.",1
"It may not be as sharp, as witty or as true as it was in the glory days of the weekend and a couple of things I know about her, but who else engaged in cinema today is as aware of the cultural and moral issues involved in the process?",1
"There are some pretentious moments that roll your eyes and it didn't quite catch me, but there are things here to love.",1
"The enjoyable Undercover Brother, a goofy mix of Saturday Night Live-style parody, '70s blaxploitation movies, and rampant wacky action comedy, offers a ton of laughs that everyone can enjoy.",1
brings an irresistible blend of warmth and humor and a coherent embrace of humanity in the face of the harshness of life.,1
"Since Ivans XTC . works, it's thanks to Huston's eye-opening performance.",1
Confessions is undoubtedly a memorable first film from King Hunk.,1
one... cynical and serious about teenagers doing what they do best – being teenagers.,1
A plot that lets you guess and an affectionate vision of its screwed-up characters.,1
The film proves to be relentlessly dark - and just as captivating.,1
There's a strong directorial stamp on every frame of this elegant film who is able to visualize schizophrenia but is still confident enough to take a step back and look at the ailing character with a healthy eye.,1
"""Anyone who is passionate about filmmaking, and even sex, should see it as soon as possible. '",1
"One of those rare movies that comes along every now and then with flawless amounts of acting, directing, story, and pacing.",1
"Serious, unsubtle, and predictable in Hollywood, Green Dragon is always a deeply moving effort to put a human face on the work of thousands of Vietnamese.",1
"An ambitious film which, like the organization of Shiner's great fight, succeeds in enough effects to compensate for those who do not stand out.",1
"Nair and screenwriter Laura Cahill dare to build a film around flawed but rather not exceptional women, emerging with a fine character study that is short on plot but rich in small real-life revelations.",1
"The film's leisurely pace is actually one of its strong points. Quite appropriately, the tale unfolds like a lazy summer afternoon and ends with the crisp clarity of an autumn dawn.",1
"Is truth stranger than fiction? In Charlie Kaufman's world, truth and fiction are equally strange, and it's up to him to take.",1
"could have been sharper and more impactful, but it's likely to appeal to audiences who like movies that require four handkerchiefs.",1
"Together, the three tales by writer-director Danny Verete make up a powerful and reasonably fulfilling gestalt.",1
"Going beyond the constraints of its source, it is a film adapted from television that actually seems to belong on the big screen.",1
Its almost overly dramatic coastal setting slightly distracts from an eccentric and aimless story.,1
"In other words, it's just another sports drama/character study. However, the latter compensates with the heart what it lacks with its pure novelty. Also, as I mentioned before... It's Robert Duvall! Come on!",1
This story of the courage of a woman determined to find her husband in a war zone offers winning performances and memorable moments.,1
"Like Shrek, the visual imagination of the mind reminds you why animation is such a perfect medium for children, because of the way it allows the mind to enter and accept another world.",1
This slight premise . . . Works thanks to the ideal cast of masterful British actor Ian Holm in the role of old Napoleon.,1
"Although the movie is a light-hearted story about matchmaking, the characters make the Italian for beginners worth checking out",1
"It works quite well, as the chills come up frequently, and the distribution of the cast is as often imaginative as it is bloody.",1
"Colourful and deceptively dynamic until it suddenly pulls the rug out from under your feet, Burkinabe filmmaker Dani Kouyate's recasting of a folkloric story whose roots go back to seventh-century oral traditions is also a sharp political allegory.",1
"For 95 often hilarious minutes, [cho] plays with settler dissent, straight-versus-gay personal ads, how men would behave if they were menstruating, and the dangers of some exaggerated sexual practice.",1
It is best enjoyed as a work of fiction inspired by real events. Those looking for a definitive account of Eisenstein's life would do better elsewhere.,1
A film that is both imperfect and brilliant.,1
"Even if Invincible is not quite the pinnacle of the career that the pianist is for Roman Polanski, it demonstrates that Werner Herzog can still leave us with a sense of wonder at the diverse, wonderfully twisted forms that history has taken.",1
"In the end, too repulsive to be fully endeared to the American arthouse public, but it stands out for its stylistic austerity and strength.",1
A crazy ride with eight Venice Beach residents that won the Audience Award for Documentaries at the Sundance Film Festival.,1
"A sweet and tender sermon about a 12-year-old Welsh boy who is more curious about God than girls, who learns that believing in something matters.",1
"The film belongs to The Marvelous Verdu, a sexy slide of a mother of Earth who mourns her tragedies in private and embraces life in public",1
"For once, a film does not proclaim the truth about two people in love, but gives them the time and space to convince us of this for themselves.",1
"If you're exhausted from the marathons of It's a Wonderful Life and bored with a Christmas carol, this might be the movie you're looking for. It depends on how the flatulence gags fit into your holiday concept.",1
"Moonlight Mile doesn't quite go the distance, but the cast is impressive and they all bring to life these broken characters as they try to make their way through this tragedy.",1
"quite simply, a pleasure to look at and - above all - to listen to.",1
An imperfect but admirable film that tries to plunge us into a world of artistic abandonment and political madness and that almost succeeds.,1
We have the distinct impression that this franchise is coming to an end.,1
"The tone is strident, tempered by a gentle southern kindness that speaks of beauty, grace and a closet full of skeletons.",1
"Interesting psychological cat-and-mouse gameplay, three-dimensional characters, and believable performances add up to a satisfying crime drama.",1
There is a beautiful and painful sadness in all this. Paul Cox needed to show it. It's up to you to decide if you need to see it.,1
"If you ignore the clichés and focus on the interpersonal drama of City by the Sea, it's not half the damage.",1
"There aren't many movies that can be funny, quirky, and heartwarming at the same time (without a thick shmear of goo, at least), but ""Elling"" manages to do all three pretty well, making it one of the most enjoyable releases of the year.",1
"Reign of Fire isn't the most original fantasy movie ever made — beyond Road Warrior, it owes huge debts to aliens and all the previous dragon dramas — but that makes it barely less entertaining.",1
"A serious and messy document, it serves as a practical introduction to the recent history of the region and would be a great learning tool for Grade 10 students.",1
"' . . . The film's thoughtful approach to it is too calm and thoughtful for agitprop, and the thinness of its characterizations makes it a failure as pure drama. '",1
Tadpole is perhaps one of the most appealing films ever made about an otherwise appalling and downright creepy subject - a teenager in love with his stepmother.,1
"It's a story that shines throughout with originality, humor and pathos.",1
"As the underwater ghost stories go, Below casts his creepy net into the Atlantic Ocean and spits it out, graying and charred, somewhere northwest of the Bermuda Triangle.",1
"It's a difficult film, even if it's not always narratively coherent.",1
"It's incredible how many stories the Holocaust generated. Just when you think that every possible angle has been exhausted by documentary filmmakers, another new film emerges with another remarkable but outrageously unsung perspective.",1
"As we used to say in the science fiction films of the 1950s, Signs is a tribute to Shyamalan's gifts, which are such that we will continue to look to the skies for his next project.",1
"There's no conversion effort, a lot of the writing is really witty, and both stars are attractive enough to probably have a good chance of making a career in Hollywood, if they want one.",1
"Like a skilled fisherman, the director uses the last act to captivate the audience since its poignant character completely hooks us.",1
"Kids aged five and up will be delighted with the fast-paced, funny and even touching story. Parents may even find that it goes by quickly, as he has some of the funniest jokes of any movie this year, including those aimed at adults.",1
A disturbing and memorable cinematic experience that is the pride of its predecessors.,1
"Maid in Manhattan may not look as appealing on the third or fourth visit down the road... But as a top-tier vehicle for two bright stars of the moment that can live up to high expectations from fans, the film passes inspection.",1
Much of Lily Chou-Chou is fascinating: some of her plaintive might make you cry.,1
"The writers sink deeper every time they mix logic and science in what is essentially a ""Dungeons and Dragons"" fantasy with modern military weaponry...",1
"More than just a portrait of early extreme sports, this look at the skateboarding revolution of the 1970s is a film about skateboarding as a social anthropology . . .",1
Continuation of a good mood corn ball.,1
A skillful and delightful mix of sulky teen drama and sports film triumph overcoming obstacles.,1
"Ostensibly insightful, tense, piercing, and fiery, Biggie and Tupac is undeniably subversive and engaging in its bold presentation.",1
a pretty nice mix of the longest yard . . . and Guy Ritchie's 1999 padlock stock and two smoking barrels.,1
"Fortunately, some things are safe from the madness of changing one's taste and attitude. As proof of this on the cinematic level, look no further than this 20th anniversary edition of the film that Spielberg calls, in retrospect, his most personal work to date.",1
"It's not like having a real Nijinsky movie, but at least it's better than that eponymous 1980 biopic that used soap in places where the mysteries persisted.",1
It is probably worth grasping only on its visual merits. If only he had the story to live up to it.,1
"Like other great documentaries... It goes in search of a truth (the complicity of the Ford administration in the tearing of the ""orphans"" from their mothers) and falls on others even more convincing.",1
". . . Only Bond can save us from the last eccentric, super-rich megalomaniac bent on dominating and destroying the world.",1
"An old-fashioned horror film, which is based on persistent terror punctuated by sudden shocks and not on a constant bloodbath punctuated by flying guts.",1
"Despite all the wit and hype, the Cannes Film Festival offers a rare glimpse into the structure of relationships.",1
"Renner? is chillingly emotionless, but he communicates a lot in his performance. See him for his performance at the very least.",1
"Swimming is first and foremost the face of a young woman, and by choosing an actress whose face projects the doubts and aspirations of this woman, she succeeds.",1
"A respectable company on its own terms, without the broader vision that saw some of Trek's films... to a more mainstream audience.",1
"While this has the makings of a melodrama, the filmmaker goes against that natural grain, producing a work that is more interested in asking questions than answering them.",1
"As a girl-studded romantic comedy, kissing Jessica Stein is quirky, charming, and often hilarious. Still, it's not quite the groundbreaking movie he was told he was because he plays everything too carefully.",1
"You don't have to tell your Ice-Ts from your Cool-Js to realize that when it comes to these shootings, something is rotten in the state of California.",1
Aimed at Star Wars fans. He's there to make them have a good time.,1
"Starting with a deceptively simple premise, this deeply moving French drama develops a startling story that functions as both a detailed personal portrait and a rather chilling examination of modern times.",1
"It's a fascinating and horrifying story, and the Laramie Project is worth reminding us that this kind of thing still happens in America.",1
"I like it. There's a freedom in watching such crude, fast, and crazy stunts.",1
"This rare documentary incorporates so much human experience – drama, conflict, tears and surprise – that it transcends the normal divisions between fiction and non-fiction film.",1
"This rare movie that works on any level – as a magic fantasy movie for kids, a heartfelt romance for teens, and a compelling argument about death, both for and against, for adults.",1
"A sharp and fast-paced documentary, funny and concise, while shedding light on an era of theatrical comedy which, although past, is really not.",1
The film does a solid job of slow and steady construction until the explosion of violence culminates.,1
Fred Schepisi's story about four Englishmen confronted with the prospect of their own mortality considers the wealth of youth not as a lost ideal but as a starting point.,1
The screenplay succeeds in the rare feat of seeming both refreshing and familiar.,1
Insomnia is one of the best movies of the year and Pacino gives one of his most daring and complicated performances.,1
"I don't know if fragility will make Bill Paxton a top director, but he can rest with satisfaction knowing that he's made at least one good horror movie.",1
despite its flaws... Belinsky is always able to create a captivating story that keeps you on the edge of your seat at almost every turn.,1
"Every punch seen through the prison bars, the fights don't become so much a man-versus-man struggle. man as brother-man vs. The man .",1
"The evocative imagery and soft, lappy rhythms of this film are infectious – they get under our skin and draw us in long before the plot kicks in.",1
"Like Godard's best films... He is visually ravishing, penetrating, impenetrable.",1
[has] an immediacy and intimacy that sucks you in and challenges you not to believe that all of this is true.,1
"captivates because it shows excess in business and pleasure, allowing us to recapture the small human moments, and to stop with a loud groan.",1
A coming-of-age tale of refreshing realism and without affectation.,1
The quality of this movie depends on whether you believe the shocking conclusion is too plunging or not.,1
Great fun for both sports fans and ordinary thugs whose idea of exercise is to climb the steps of a megaplex of stadium seats.,1
presents one of the most moving depictions of a love story ever filmed.,1
"To honestly address the inherent flaws in the way medical aid is made available to American workers, more balanced or fair representation on both sides will be needed.",1
"those who are inclined to indignation need not apply; Those who are susceptible to blue hilarity, go up at once.",1
"Since Mike isn't going to make money at the box office, it makes Michael Jordan jealous, but he has cute moments, funny scenes, and reaches the target audience (young Bow Wow fans) - with nothing but net.",1
"[Dong] makes a valiant effort to understand everyone's point of view, and he does such a good job that Family Fundamentals you off.",1
"The trick to watching Godard is to capture the tone of his poetics, to savor the pleasure of his sounds and images, and to question the historical, philosophical, and ethical questions that intersect with them.",1
"At its best, which often happens, Michael Moore's bowling for Columbine revives the spirit of digging and introspection from the series 'Are We a Sick Society?' 1960s journalism.",1
"A fresh, headline-grabbing thriller set among Orthodox Jews in the West Bank, Joseph Cedar's Time of Favor not only manages to find a compelling dramatic way to approach a complex situation, but it does so without compromising that complexity.",1
"There is a spontaneity in the castle, a sense of lightness, which makes it attractive throughout the castle.",1
"The first Tunisian movie I've ever seen, and it's also probably the best and most sensual entertainment I'm likely to see all year.",1
"[Kline] is quite convincing – and deeply appealing – as a noble teacher who adopts a strict moral code, and as an imperfect human being who can't quite live up to it.",1
A comedy about the passage to adulthood that is quite pleasant and sincere.,1
Feeling like a dope has rarely been as much fun as it was at Nine Queens.,1
Leigh makes these lives matter. And it allows a bumbling actor like Spall — who could all too easily become a comic relief in any other film — to reveal his impressively delicate range.,1
Promises is a film that really deserves its Oscar nomination.,1
What bubbles up by John C. Walsh's quixotic dream is the distinct and very welcome feeling of watching smart people make a movie they might really want to watch.,1
"If Reno is to the left of the liberals on the political spectrum, his harsh, funny and rather chaotic show is not so much subversive as it is fussy about the hypocrisies of our time.",1
ms. Hutchins is talented and charismatic enough to make us interested in the ultimate destiny of Zelda.,1
Monte Cristo cleverly emphasizes the well-crafted story and omits unnecessary chase scenes and sword fights as the revenge unfolds.,1
"An undeniably moving film to experience, and in the end that's what is worth recommending.",1
"Nicole Kidman has gone from star to superstar over the past year, which means Birthday Girl is the kind of weirdly appealing minor movie she may not make for a while.",1
The story has some nice twists but the ending and part of the story are a bit tired. The performances are all solid; It simply lacks originality to make it a great film.,1
manages to appeal to its target audience - children - without putting their parents in a comatose state.,1
"sir. Deeds is sure to make you laugh a lot in this simple, sweet, and romantic comedy.",1
"A strong and absolutely, ineluctably magnificent first act, a trapezoidal skyscraper movement of the incredible Spider-Man.",1
"Carried by a fantastic double performance by Ian Holm . . . The film is funny, insightful and a delightful lark for history buffs.",1
"This is the sweet story of Cinderella that ""Pretty Woman"" wanted to be.",1
"what saves him... and in fact one of the best movies based on video games is that the movie recognizes right off the bat that the plot makes no sense, so the lack of linearity is the emotional and moral starting point for the protagonist Alice.",1
It's a feel-good film that you can really feel good about.,1
"The Powerpuff Girls are coming to the big screen with their superpowers, super simple animation, and super-adorability intact.",1
"[Raimi] matured a little bit with Spider-Man, even though it's one of the simplest comic book movies you'll ever see.",1
"What makes the film special is the refreshing and unfettered enthusiasm that people, despite the poverty and obvious difficulties, bring to their music.",1
"The material in the asylum is captivating, as are the scenes of Jia with her family.",1
"A bonanza of wacky gags, extravagant colors and cheesy visual puns that can be enjoyed as much as a Frank Tashlin abstract comedy or a playful recap of the artist's career.",1
"Good performance and a realistic, non-exploitative approach make it pay in full value.",1
Tom Clancy's gripping and complex thriller is devious in the way it addresses the current anxieties of terrorism and circumvents them at the same time.,1
"Ryan Gosling is, in a word, brilliant in the role of Daniel, in conflict.",1
"inventive, funny, intoxicating and sexy, violent, complacent and infuriating.",1
"The actor, like his subjects, delivers the goods and the audience will have fun, without embellishments.",1
"A naturally funny movie, the home movie makes you want the next Chris Smith movie.",1
"The chimerical dream has its charms. The leads are natural and charming, the pace is serene, the humor ironic and lively.",1
". . . enthusiastically invokes the rhythm of percussion, the soul of brass, and the fierce competitive spirit that helps make great marching bands half the fun of college football games.",1
highlights a topic that few people know about and makes you interested in music you may not have heard before.,1
"Despite the film's bizarre developments, Hoffman keeps us on the edge of our seats with every painful nuance, unexpected flashes of black comedy, and the character's gripping humanity.",1
"To get to the root of the psychology of this film, it would take many sessions on Dr. Freud's couch.",1
Great over-the-top cinema if you're in the mood to slap in the face.,1
Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget.,1
From the dull and surreal pain of mortal consciousness emerges a portrait of a radiant character.,1
The author's ear for the way fears and affronts are telegraphed in the most joyful exchanges gives the film its persistent tug-of-war.,1
Supported by exceptional performances and a lucid vision of the economy of trafficking and the pathology of the fabulosity of the ghetto.,1
"In a film full of surprises, the most important thing is that Secret Ballot is a comedy, both sweet and biting.",1
"Tony Gayton's screenplay doesn't give us anything we've never seen before, but director D. j. Caruso's grimy visual plating and Kilmer's absorbing performances greatly increase the gravitational pull.",1
"Unlike a lot of Hollywood plushies, this has well-developed characters and a few surprises.",1
"Depending on your reaction to this movie, you may never be able to look at a red felt Sharpie pen again without disgust, a thrill, or laughter.",1
"Sure, it's contrived and predictable, but its performance is so well-tuned that the movie comes out on top, even if it's never as solid as you'd like it to be.",1
"The castle belongs to Rudd, whose portrait of a ball of scales dependent on therapy spewing French malapropisms... is a non-stop boo.",1
"Like a good old-school adventure for kids, Spirit: Cimarron Stallion is a winner.",1
"I don't have such good accents, but I really enjoyed the love story. Scott Baio delivers delightful work on indie projects.",1
"Wonder, hope, and magic can never escape the boy's heart when the right movie comes along, especially if it starts with the name Star Wars",1
"Angel presents the events partly from the point of view of Aurélie and Christelle, and infuses the film with the sensibility of a particularly nightmarish fairy tale.",1
"This new film version of Alexandre Dumas' classic is the stuff of a great romance, made with a lot of wit.",1
"If a great musical number like ""Praise the Lord, he is the God of second chances"" doesn't discourage you, it will be an enjoyable choice for young children.",1
. . . merges the events of his life with the imagery of his paintings so vividly that the artist's work can take on a striking new meaning for anyone who sees the film.,1
"Clooney's debut film can be accused of being a bit unruly, but it has a huge, quirky sense of style and humor that suggests it was influenced by some of the filmmakers who directed it, especially the Coen brothers and Steven Soderbergh.",1
"Although made with few means and played unevenly, evokes a lynchable vision of the decaying underbelly of middle America.",1
The combination of lightness and rigor in this case gives the Italian for beginners a pleasant lack of purpose that prevents it from appearing predictable as a formula.,1
"an intelligent, multidimensional and profoundly humanistic (not to say gently political) meditation on the values of knowledge, education and the effects of cultural and geographical displacement.",1
It is an offbeat thriller finely written and superbly acted.,1
The Greek writer and star Nia Vardalos has designed a wise and very funny scenario here.,1
It gives a devastating testimony to both people's ability to do evil and their heroic ability to do good.,1
"The movie reminds me of a vastly improved Germanic version of My Big Fat Greek Wedding — with better characters, a real weirdness, and at least some measure of style. The difference is that I really enjoyed Martha most of the time while I didn't",1
"The script never lets us forget that Bourne was once an amoral assassin, just like those who pursue him... There is never really a real ""us"" versus ""them"".",1
The story is fascinating; The action is dazzling. They simply do not work together.,1
"For those who are looking for something different, Wendigo is a truly chilling tale.",1
A beautiful film for the end of year celebrations.,1
"It remains to be seen whether Statham can go beyond the genre of police action, but again, who says he must?",1
"Both subtle and visceral, the film never succumbs to the trap of mawkishness or tearfulness, offering on the contrary with its unwavering gaze a measure of faith in the future.",1
"Despite its lavish formalism and intellectual austerity, the film manages to keep you on the edge of your seat with its shifting perils, political intrigues, and brush against calamity.",1
"This rush for profits has created an enterprise of predictable efficiency, notable in large part for its overwhelming creepyness, for an eagerness to create images you wish you hadn't seen, which, in this day and age, is of course the goal.",1
"A completely scary case that sticks to you and, apart from a few snippets of the plot, stays there for the long term.",1
Superbly photographed and staged by Mendes with a series of fascinating sets the likes of which the general public has rarely seen.,1
"The entire cast delivers a stellar collective performance, and the writing is tight and truthful, full of funny situations and honest observations.",1
The lightest and most airy film Steven Spielberg has made in over a decade. And the positive change in tone here seems to have recharged him.,1
"It's a very funny and heartwarming film. He has fun with the quirks of family life, but he also treats the subject with affection and respect.",1
"Rarely, in fact almost never, is such cerebral power associated with perfect acting and an exquisite, tireless sense of cinema.",1
"An explosion of colors, music and dance that only the most experienced grumpy could not fail to smile at.",1
"Lasker's meditative and clever screenplay steals sex and love, like Byron and Luther... realize that they cannot obtain any satisfaction without it.",1
He turns out to be smarter and more evil than you might have guessed at first.,1
"It's mostly a pleasure to watch. And the reason for this is a self-conscious intelligence, often self-deprecating.",1
"A very well-intentioned film, and it will remain in the years to come as an eloquent memorial to the tragedy of the World Trade Center.",1
vividly demonstrates that the director of Hollywood blockbusters such as Patriot Games can still produce a small personal film with an emotional touch.,1
Dogtown & Z-Boys evokes the fantasy of Happy Rebel with the kind of carefree wit inherent in the sexy death of James Dean.,1
"If you don't run away, you may be seduced. If you don't laugh, run away.",1
"Payne builds a hilarious ode to middle-aged America and middle-aged with this unlikely odyssey, starring a pathetic and endearing hero who is all too human.",1
Santa Claus 2 turns out to be a more streamlined and thoughtful encounter than the original could ever have hoped for.,1
"Now, as a former gong show addict, I'll admit, my only complaint is that we haven't had more recreations of all those famous moments from the show.",1
The first Bond movie in ages that is not a false pleasure.,1
"This eerie and poetic road movie, embellished with jolts of pop music, takes place pretty much under Morton's ever-watchful eye - and it's a tribute to the actress, and her inventive director, that the journey is so haunting.",1
"A film centered on a traditional Indian wedding in contemporary New Delhi may not seem like a specialty film, but Mira Nair's film is an absolute delight for all audiences.",1
"The movie should knock you out of your seat repeatedly, make you laugh a few times, and make you feel like it was worth your seven bucks, even if it turns out to be a bit of a cheat in the end.",1
has the ability to bring about change and inspire hope.,1
"A first-class, highly engaging B-movie that effectively combines two foolproof and beloved genres - the prison movie and the fight movie.",1
"In the midst of all the emotional shifts, it is difficult to understand the depth of these two literary figures, and even the times in which they lived. But they fascinate by their carefreeness.",1
"Amid the new populist comedies that emphasize the importance of family tradition and family community, it would be hard to find a film with a bigger and bigger heart than Barbershop.",1
"Leigh's boldness here is that, without once denying the difficult lives of people on the margins of Margaret Thatcher's ruinous legacy, he insists on the importance of those moments when people can connect and express their love for one another.",1
"Hashiguchi vividly captures the way young Japanese live today, chasing the maniacal mix of millennial brusqueness and eternal, traditional politeness.",1
"The two protagonists, almost perfect in their roles, bring a heart and reality that sustains the film, and at times, elevates it to the rank of a superior crime film.",1
"Whenever it threatens to get bogged down in serious dramaturgy, a moving visual sequence like a push through swirling rapids or a pinnacle hopping from pinnacle to pinnacle wakes us up. If horses could fly, this is surely what they would look like.",1
This true Hollywood fairy tale is more engaging than the usual fantasies produced by Hollywood.,1
"A simple story of an unlikely friendship, but thanks to the beautiful locations and outstanding principal performances, it has considerable charm.",1
"It may be ""easier"" to watch it on video at home, but that shouldn't stop fans of French cinema from going out and enjoying the big screen experience.",1
"There is very little meaning to what is happening here, but the directors serve the clichés with great speed.",1
"beautifully woven together, reminiscent of the rockumentary milestones of the sixties from Lonely Boy to Don't Look Back.",1
"It's a pure and exciting film. You won't know exactly what's going on, but you'll be blissfully exhausted.",1
The actors deliver the raw story without pretense.,1
"Steven Soderbergh's digital video experience is a clever and sharp, fast-paced and dirty look at modern life and cinematic life.",1
"The highlight of the film is undoubtedly its storyline, both for the rhapsodic dialogue that jumps off the page, and for the memorable character creations.",1
"It allows you to rub shoulders with the humanity of a psychopath, without making them any less psychopathic.",1
Cut through the layers of emotion of the soap opera and you find a scathing portrait of a powerful entity strangling the lives of the people who most want to believe it.,1
"Shot in rich, dark black and white, Devils Chronicles, with an increasingly amused irony, the relationship between the reluctant captors and the confused captives.",1
"Spectacularly beautiful, not to mention the mystery, sensuality, intense emotion and virtuoso throat singing.",1
"A moving, funny and ultimately transporting reimagining of Beauty and the Beast and the horror films of the 1930s",1
"The Pinochet Affair is a burning album of the memory of those who, having survived, suffered the most.",1
A comedy with a gentle temperament that renounces the instinctive misogyny that passes for humor in so many teen comedies.,1
"Argento, at only 26 years old, brings to the project a youthful aggressiveness, turned towards changing the world, as if it had cut open a vein and bled the raw film.",1
"Brash, clever, and erotically confusing, Haneke's portrait of an upper-class Austrian society and the repression of its hidden demons is uniquely felt with a sardonic jolt.",1
"Although Jackson does not always succeed in integrating the characters in the foreground in an extraordinarily rich landscape, it must be said that he is an imaginative filmmaker who knows how to see the forest for the trees.",1
"""The Quiet American"" began in Saigon in 1952. This is his first sign of a problem.",1
A dazzling thing to behold - as long as you're wearing the somewhat bulky 3D glasses provided by the theater.,1
The large-format film is well suited to capturing these musicians in full outfit and the incredible IMAX sound system allows you to feel the beat all the way to your toes.,1
"The kind of film that only comes along occasionally, a film so unconventional, brave and perfectly executed that it takes your breath away.",1
"Unlike most surf movies, Blue Crush makes exciting use of modern technology to take the viewer inside the wave. In the end, you can't help but feel ""delighted."" '",1
Mike Leigh populates his film with a wonderful ensemble of characters who bring to life the daily struggles of the working class,1
"Even if you're an agnostic carnivore, you can enjoy much of Jonas simply, and gratefully, as a hilarious madness with a pronounced Monty Pythonesque flavor.",1
"The result is somewhat satisfying - it always comes from Spielberg, who never did anything that was not at least watchable. But it's also disappointing to some extent.",1
There are many things to recommend to read on my lips.,1
"The audience is advised to sit near the back and squint to avoid noticing any really glaring lip-syncing, but otherwise, the production is stylish enough.",1
He finds his cinematic pleasures in the small events that might cause a person who has lived his life half-asleep to suddenly wake up and take note of it.,1
"The seams in the film can show... But Pellington gives ""Mothman"" an irresistibly strange vibe that goes a long way toward keeping the film captivating.",1
"If most of the time Martha is not surprising, it is still a sweet, even delectable diversion.",1
A good documentary can make a topic interesting that you thought would leave you cold. A concrete example: Scratch by Doug Pray.,1
Heremakono (Waiting for Happiness) by Abderrahmane Sissako is an elegiac portrait of a transit city on the West African coast struggling against foreign influences.,1
